ID,Title,Abstract,Date Published,Tags,DOI,URL,Contributors,Provider
a8zye_v2,From Plato to AI: Knowledge and its construction from a cognitive and a sociocultural perspective,"In this article I address different approaches to understanding processes of media-based collaborative knowledge construction. First, I describe various considerations of the nature of knowledge in the history of philosophy with a focus on the age-old epistemological controversy between rationalism and empiricism. Building on these reflections I present different psychological traditions of conceptualizing knowledge and their implications for the use of digital media. Then I introduce collective knowledge construction as a process in which people create new insights collaboratively in inter-personal activities that involve the collective creation of meaning and recollection via social interaction. I discuss conceptualizations of knowledge construction from a cognitive and from a sociocultural perspective. After that, as an integrative approach, I present a systems theoretical account that considers knowledge construction as a co-evolution of cognitive and social systems. The article concludes with a discussion of how collective knowledge construction as a cognitive and sociocultural phenomenon is currently changing due to recent developments in generative Artificial Intelligence. I argue that this has also implications for memory processes, which are not mere individual repositories but part of distributed systems of cultural memory incorporating digital artifacts and human networks.",2025-09-25T21:15:57.836598,,,https://osf.io/preprints/psyarxiv/a8zye_v2/,,psyarxiv
r97dy_v2,"Balancing Cognitive Flexibility and Stability: The Role of Reward, Autism, and Transdiagnostic Traits","The balancing of cognitive flexibility versus stability is an important everyday skill that can be learned through reinforcement and may be impaired in autism or other transdiagnostic traits. In this preregistered study (n=412), we show that rewarding people more on task switch trials led them to show more voluntary switching behaviour, but also more task-rule interference. We further show that it is difficult to unlearn this shift along the flexibility-stability trade-off, even when the mapping between task switching and reward reversed. People with more autism traits or an autism diagnosis were equally fast at learning these contingencies but seemed to start from an overall smaller task-rule interference effect and larger switch costs – suggesting they show higher levels of cognitive stability at the cost of less flexibility. These patterns seemed unique to autism, as we failed to observe similar effects in four major transdiagnostic traits extracted from a principal component analysis based on 15 clinical questionnaires.",2025-09-25T14:21:07.271854,,,https://osf.io/preprints/psyarxiv/r97dy_v2/,,psyarxiv
r2ybv_v1,Assessing text experience in British primary school children: New validated title and author recognition tests,"Becoming a skilled reader requires that children accumulate extensive experience with text through independent reading. Research shows that greater text experience is associated with stronger reading skills, better comprehension, and improved spelling, and, consequently, higher reading motivation. Reliable objective measures of children’s reading experience are therefore essential; however, because such measures are typically highly sensitive to temporal and cultural contexts, none of the existing tests are suitable for capturing the reading experience of British children today. We address this gap by introducing a new Author Recognition Test (ART) and Title Recognition Test (TRT) designed specifically for primary school children in the United Kingdom and validated with a large cohort of British pupils. The battery also includes a new multiple-choice spelling test that can be easily administered online. We further demonstrate that single-word reading and sentence reading efficiency tests from the Rapid Online Assessment of Reading (ROAR) can be adapted for use with British children and provide valid measures of reading proficiency. Together, these tools offer a much-needed, freely available resource for both researchers and practitioners, enabling reliable measurement of children’s text experience and basic literacy skills. The test battery is openly available on https://osf.io/gmv72/.",2025-09-25T09:25:33.162143,"Author Recognition Test,Reading,Spelling,Test validation,Text experience,Title Recognition Test",,https://osf.io/preprints/psyarxiv/r2ybv_v1/,,psyarxiv
zj7tu_v5,Understanding family dynamics through a neurocognitive lens,"Individual family members impact each other and the family system at the physiological, brain, behavioral, phenomenological, and social level. Previous research used established methods, such as self-report and behavioral observation, to provide thorough insights into family dynamics. Here, we aim to complement existing methods and argue for a neurocognitive approach in family research. Neurocognitive tools can provide detailed and nuanced insights into complex family dynamics by capturing behavioral and brain processes at the individual and family level. By measuring neural activity and the alignment of brain activity between family members we can uncover complex recurrent and situation-dependent interactions that so far have remained hidden. Using this approach, we can increase the scope of family research, especially when measuring family members across generations with different levels of verbal ability. It allows to study emotionally interconnected family members across multiple generations. Measuring behavior and brain activity of multiple family members simultaneously is therefore a promising method to reveal additional factors contributing to family well-being and inform theory and practice. As mobile neuroimaging advances, studying family interactions in natural settings, such as the family home, becomes more feasible. This opens new possibilities for family research while simultaneously increasing ecological validity. The neurocognitive approach allows us to understand known and unknown factors contributing to family dynamics and brings a mechanistic understanding closer to “home”.",2025-09-25T09:28:15.642586,"family dynamics,family psychology,hyperscanning,neurocognition",,https://osf.io/preprints/psyarxiv/zj7tu_v5/,,psyarxiv
z4ruj_v3,Attention hijacked: How social media notifications disrupt cognitive processing,"Digital notifications are ubiquitous in modern life, yet their impact on cognitive performance remains poorly understood. Here, we introduce an ecologically valid paradigm to examine how social media notifications disrupt ongoing task performance. Participants completed a Stroop task while receiving smartphone-style notifications, allowing us to track both behavioural and physiological responses. Notifications triggered a transient slowdown in cognitive processing lasting approximately seven seconds, driven by the combined influence of perceptual salience, learned associations, and relevance appraisal. The magnitude of this disruption was predicted by the inferred relevance of notifications and by individual patterns of smartphone use—specifically, the frequency of interaction (notification volume and checking behaviour) rather than total time spent on the device. These findings were mirrored in changes in pupil dilation, a physiological marker of cognitive load, confirming the convergent impact of notification relevance and smartphone habits. Together, our results show that modern digital cues can hijack attentional resources, even in the absence of explicit personal relevance. They underscore the need to account for notification frequency—not merely screen time—when evaluating the cognitive cost of pervasive digital environments, and raise broader concerns about the long-term impact of habitual device interaction on attentional functioning.",2025-09-30T17:37:42.312053,"Attention disruption,Emotional response,Smartphone use,Social media notification,User behaviors",,https://osf.io/preprints/psyarxiv/z4ruj_v3/,,psyarxiv
n9ag2_v1,Effects of Musical Training on Cognitive Outcomes and White Matter Microstructure in Middle Childhood,"Musical training is associated with improved cognitive and academic performance across development. While specific neural mechanisms have been implicated in these associations, the precise relationship between white matter structure and putative cognitive effects of musical training are unclear. The present study examined the effects of musical training on cognitive performance and white matter structure in middle childhood using a combination of behavioral assessments and diffusion tensor imaging (DTI) in a sample of 175 preadolescents (38 musicians and 137 non-musicians) between 7-9 years old.  Cognitive abilities were tested using the Woodcock-Johnson Tests of Cognitive Abilities (WJ III) and the Operation Span Task (OSPAN), while academic achievement was assessed using the Kaufman Test of Educational Achievement (KTEA II). In addition, cardiorespiratory fitness was assessed by measuring maximal oxygen consumption (VO2 max). Behavioral results revealed that participants with musical training had higher cognitive scores (F(15, 155) = 3.01, p &lt; 0.001), greater academic achievement (F(14, 156) = 3.57, p &lt; 0.001), and higher relative VO2 max (F(1, 170) = 6.32, p = 0.01) compared to non-musicians. DTI results revealed that musical training was associated with higher fractional anisotropy (F(1, 81) = 4.95, p = 0.029) and higher mode (F(1, 81) = 4.00, p = 0.049) in the left PCG to MTGp tract of the arcuate fasciculus (AF). Together, these results provide both behavioral and neural evidence for the relationship between musical training and cognition in a large sample of preadolescents.",2025-09-23T18:45:56.904773,,,https://osf.io/preprints/psyarxiv/n9ag2_v1/,,psyarxiv
wbvtp_v3,The Developmental Trajectories of Implicit and Explicit Metacognitive Monitoring and Control in Cued Recall,"Adults are adept at metacognitively monitoring their memory accuracy explicitly and implicitly, and at using metacognitive control to maintain high memory accuracy, but the development of monitoring and control is less understood. We administered an episodic cued recall task with children aged five to 11 years (N = 106). Participants watched two video clips of everyday episodic events before answering cued recall memory questions. For each memory question, participants provided a confidence rating (explicit monitoring), sorted their answer into show/hide boxes (control), and chose to volunteer/withhold their response (control). Multiple behavioural gestures of cognitive effort (implicit monitoring; e.g., looking to carer, non-word fillers) were recorded and later coded by blind raters. Children were less accurate and less able to assign confidence to reflect their memory accuracy when they were forced to generate a response after previously saying “I don’t know”. But on volunteered trials, explicit, implicit monitoring and control measures predicted memory accuracy. There were age-related improvements in explicit monitoring for predicting memory accuracy, but there were no age differences in implicit monitoring or control processes. We found evidence for a direct and an indirect link between confidence and memory accuracy. Our findings suggest that explicit and implicit monitoring have different developmental trajectories in cued recall and that children can be adaptive to control their memory accuracy to a similar extent from early- to mid-childhood.",2025-09-22T22:50:23.985396,"children,confidence,cued recall,episodic memory,gestures,metacognition",10.1016/j.jecp.2025.106367,https://osf.io/preprints/psyarxiv/wbvtp_v3/,,psyarxiv
njvdg_v1,Social offloading: When joint action leads to cognitive facilitation,"Sharing a task in the real world can be more efficient than doing it alone. However, psychology experiments using shared task paradigms have often revealed a cognitive cost from working together. Research on joint action has shown how people track and prioritise the actions and intentions of task partners even when this generates cognitive interference and impairs performance. In contrast, we present four experiments using the picture–word interference (PWI) task in which joint action removed cognitive interference and facilitated performance. In the standard PWI task performed alone, participants respond to target pictures while ignoring distractor words written on top. If picture–word pairs are related (e.g., apple–orange) then responses are slowed compared to when they are unrelated (e.g., apple–book), known as semantic interference. In our joint version of the task, we removed semantic interference by telling participants they would be collaborating with a partner who was responsible for the distractor words (Experiment 1, N = 77). Furthermore, interference was only removed when participants believed that their partner was responding specifically to the words (Experiment 2, N = 78), was perceived as high in social status (Experiment 3, N = 80), or high in task competence (Experiment 4, N = 76). We propose this demonstrates how people can deprioritise information associated with partners on shared tasks. In doing so, they can reduce their own cognitive demands by leveraging the cognitive resources of others to support an efficient division-of-cognitive-labour. We term this social offloading.",2025-09-23T23:16:55.861769,"cognitive interference,cognitive offloading,distributed cognition,joint action,social offloading",,https://osf.io/preprints/psyarxiv/njvdg_v1/,,psyarxiv
8ynvb_v1,Cognitive and neural mechanisms of risky intertemporal choices in soccer tactical contexts,"Investigating how athletes navigate these decisions in tactical contexts can provide critical insights into their behavioral preferences and strategic tendencies under conditions of temporal delay and risk. To this end, the present study designed a risky intertemporal choice task simulating a pre-match tactical scenario, and introduced a monetary condition as a control, aiming to uncover the domain-specific temporal preferences of soccer players and the underlying computational mechanisms. In Experiment 1a and Experiment 1b (n = 95), participants completed a two-alternative risky intertemporal choices task. In both experiments, the proportion of choosing the “larger-later” (LL) option was below the chance level. However, participants made more LL choices and responded more slowly in the soccer tactical context compared to the monetary context, with no significant performance differences between participant types. Experiment 2 (n = 33) further validated the behavioral findings and revealed significantly higher exponential discount rates and starting point biases in the soccer tactical context compared to the monetary context. Additionally, stronger functional connectivity between the right postcentral gyrus and mid-cingulate cortex was observed during soccer tactical decision-making, and it is significantly positively correlated with the exponential discount rate. This study found that although soccer players exhibit delay discounting in tactical choices, they demonstrate a greater degree of rationality. This rationality may be related to how a higher discount rate induces starting point biases, affecting the accumulation of decision evidence. The underlying neural basis may involve integrative processing within the postcentral gyrus-cingulate circuit.",2025-09-25T14:48:17.052929,,,https://osf.io/preprints/psyarxiv/8ynvb_v1/,,psyarxiv
q82ws_v1,Internet-based Cognitive Behavioral Therapy to reduce depression in China: Systematic review and meta-analysis of randomized controlled trials,"1.	Background.
Internet-based cognitive behavioral treatments (iCBTs) have been used to reduce the symptoms of depression, but evidence from China is limited and not systematically integrated. Thus, this systematic review and meta-analysis was conducted to integrate evidence examining the effectiveness of iCBT programs to reduce depressive symptoms in the Chinese population. 

2.	Methods.
A systematic literature search was conducted across multiple databases for randomized controlled trials (RCTs) published in English and Chinese including PsycINFO, Web of Science, PubMed, CNKI, and Wanfang, focusing on RCTs. The present review only included studies utilizing iCBT programs to reduce depressive symptoms on the Chinese population. Data were extracted independently by two reviewers (ZW and SW), and the risk of bias was assessed using the Cochrane Risk-of-Bias tool. Effect sizes (Cohen’s d) were pooled for individual outcomes using random-effects meta-analysis. Subgroup analyses, including one examining the impact of human provider involvement, were conducted to determine the overall effect size and explore potential moderators.

3.	Results
Eight randomized controlled trials were deemed eligible (N = 966). Results suggested that iCBT programs had a significant and sizeable effectiveness to reduce depression (d = -0.73, CI [-1.12, -0.34]). Furthermore, subgroup analyses indicated that the effectiveness of iCBT did not significantly differ between human-involved and non-human-delivered interventions. 
4.	Conclusion
iCBT programs illustrate effectiveness in alleviating depressive symptoms in the context of Chinese population, despite the high heterogeneity between studies. Future studies are warranted to further validate this effectiveness with a scale-up approach.",2025-09-22T23:10:41.476857,,,https://osf.io/preprints/psyarxiv/q82ws_v1/,,psyarxiv
ah6e8_v1,Understanding Dropout from Group Cognitive Behavioral Therapy for Anxiety and Related Disorders: A Mixed Methods Investigation,"Rationale: Group Cognitive Behavioral Therapy (CBT) is a resource-efficient treatment that increases access to psychotherapy. Yet approximately 25% of patients drop out prematurely, reducing its effectiveness and public health impact. Despite this, few studies have contacted patients post-dropout to survey their reasons for dropout. Understanding the patient perspective is critical to identify barriers and inform strategies to improve treatment retention.
 
Objective: This study investigated reasons for dropout from group CBT for anxiety and related disorders, quantitatively contrasting individual- versus treatment-related factors and qualitatively identifying themes in patients’ own words.
 
Methods: Adult outpatients (N = 84) who discontinued a 12-session group CBT program at a tertiary-care clinic completed the Reasons for Leaving Treatment Questionnaire (RLTQ) and provided optional qualitative feedback. A mixed-methods approach was employed: a paired-samples t test examined quantitative differences between individual-level and treatment-related factors, and qualitative responses (N = 36) underwent inductive thematic analysis.
 
Results: On average, participants discontinued group CBT at session 5. Individual-level factors were more significantly endorsed than treatment-related factors as reasons for dropout. Qualitative analyses identified eight themes, with four major themes: (1) lack of relevance to specific issues/needs, (2) discomfort with group format and/or dynamics, (3) issues with facilitators and/or treatment organization, and (4) issues with CBT content, pace, structure, and/or length.
 
Conclusion: Findings indicate that dropout is influenced not only by individual-level factors but also by modifiable treatment-related factors, pointing to actionable dropout-prevention strategies—including personalization, cohesion-building, shorter waitlists, and re-engagement after missed sessions.",2025-09-21T20:03:47.030220,"anxiety and related disorders,anxiety disorders,CBT,dropout,group CBT,group cognitive behavioral therapy,mixed methods,psychotherapy,qualitative methods",,https://osf.io/preprints/psyarxiv/ah6e8_v1/,,psyarxiv
gs6he_v1,The role of inhibitory control in creative cognition: exploring a multifaceted relationship,"Creative cognition is often argued to involve a degree of inhibitory control, but it remains unclear what amount, and type, of inhibitory control is relevant to which type of creative cognition. Some evidence suggests that creative performance benefits from stronger inhibition (particularly in laboratory settings), while other evidence suggests that it benefits from weaker inhibition. Supposing that this variation in findings might be due to the multifaceted nature of both inhibitory control and creative cognition, we sought to clarify the relationship between these constructs using several measures of each, using factor analysis and regressions. We examined creative cognition using two measures of divergent thinking (the alternative uses task and a figural completion drawing task), and a measure of convergent thinking (the remote associates test). We examined inhibitory control using two measures of response inhibition (the Stroop and the Emotional Stroop), a measure of cognitive inhibition (retrieval-induced forgetting), and a measure of latent inhibition. Participants (N = 151) also completed measures of personality, intelligence, self-monitoring, and real-world creative achievement. Results revealed that cognitive inhibition was a significant predictor of divergent thinking after accounting for both trait openness and fluid intelligence, but was unrelated to convergent thinking or real-world creative achievement. Meanwhile, response inhibition and latent inhibition were not significantly related to any measure of creative cognition. These findings shed light on the nuanced relationship between inhibitory control and creative cognition, and highlight the importance of assessing these multifaceted constructs with a variety of measures.",2025-09-21T17:35:35.365914,"cognitive control,cognitive inhibition,convergent thinking,creativity,divergent thinking,drawing,hierarchical regression,inhibition,latent inhibition,multi-method,response inhibition",,https://osf.io/preprints/psyarxiv/gs6he_v1/,,psyarxiv
65xzp_v1,Emotion Recognition Training Across Sensory Modalities: Comparing the Effects of Multisensory and Unisensory Training,"Emotion-recognition training is widely used as a tool to improve emotion recognition and by extension social competence, yet few studies compare unisensory and multisensory trainings. We randomly assigned adults to auditory, visual, audiovisual, or control training groups using a validated protocol adapted across modalities, and assessed emotion recognition using auditory, visual, and audiovisual tests. Responses were scored with a similarity-based metric, and change was indexed with a normalized gain difference score. Primary analyses tested training-group effects on overall and modality-specific difference scores and evaluated cross-modal generalization (improvement on untrained modalities) and trained-modality advantage (improvement on the trained modality relative to the other two). All trained groups showed reliable pre- to post-test improvement across modalities. Between-group comparisons indicated that the auditory group outperformed control on the overall measure, and the audiovisual group outperformed control on the audiovisual task. Cross-modal generalization was evident in every trained group and absent in control, indicating transfer beyond the trained modality. Trained-modality advantage was not detected, suggesting more generalized training benefits. An exploratory comparison of basic and social emotions revealed a main effect of emotion type, without differences by training condition. Taken together, the results indicate that brief training strengthens perceptual cue use and cue integration, yielding gains within and across modalities. Practically, training programs that include audiovisual components may maximize benefits while also supporting generalization beyond the trained setting.",2025-09-21T15:11:33.356607,Emotion recognition; emotion recognition training; multisensory integration; unisensory; cross-modal generalization,,https://osf.io/preprints/psyarxiv/65xzp_v1/,,psyarxiv
m2jdy_v1,"Testing the relationships between facial emotion recognition, levels of autistic traits, and eye gaze patterns","Individuals with high levels of Autistic traits often experience challenges in interpreting others' emotions, potentially stemming from atypical patterns of visual attention to facial cues. This study investigates whether Autism-like traits in a non-clinical sample are associated with overall emotion recognition accuracy, differential attention to facial areas of interest (eyes, mouth, and other regions), and emotion-specific recognition impairments. Eighty-two participants were presented with videos of actors displaying the six basic emotions (anger, disgust, fear, happiness, sadness, surprise) at high and low intensities while eye movements were recorded. Autism-like traits were quantified using a composite score derived from well-validated questionnaires. Overall, higher Autism-like traits correlated with weaker emotion recognition performance (r = -.34, p = .002). Attention to the mouth was positively correlated with emotion recognition accuracy (r = .24, p = .03), but not to the eyes. Notably, levels of Autistic traits did not correlate with gaze patterns to either mouth or eye regions, a null finding that differs from established literature on eye avoidance patterns in Autistic populations. Levels of Autistic traits were selectively associated with recognition of negative emotions of anger, disgust, and fear, but not happiness. These findings confirm the relationship between Autistic traits and emotion recognition difficulties in the broader population, as well as the importance of attention to emotionally salient facial features in emotion recognition. However, our hypothesis that eye-gaze patterns would mediate the relationship between autistic traits and emotion recognition difficulties was not supported.",2025-09-21T09:12:56.428630,,,https://osf.io/preprints/psyarxiv/m2jdy_v1/,,psyarxiv
